latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
50.943,95.38,318.9,1,1,2017-04-29,04:45,T,68,6.0NRT,299.8,10.6
50.94,95.335,328.1,1,1,2017-04-29,04:45,T,78,6.0NRT,303,17.5
50.938,95.349,344.4,1,1,2017-04-29,04:45,T,93,6.0NRT,301.7,42.6
47.859,87.163,323.7,1.7,1.3,2017-04-29,04:45,T,78,6.0NRT,293.7,33.2
46.342,88.743,313,1.4,1.2,2017-04-29,04:45,T,53,6.0NRT,294.3,9.9
44.745,90.255,320.9,1.2,1.1,2017-04-29,04:45,T,46,6.0NRT,305.5,6.6
42.585,91.339,329,1,1,2017-04-29,04:45,T,64,6.0NRT,313.8,8
9.745,-63.48,302.6,2.5,1.5,2017-04-29,05:25,A,50,6.0NRT,290.1,17.5
9.742,-63.457,304.2,2.5,1.5,2017-04-29,05:25,A,59,6.0NRT,289.3,20.7
9.663,-63.543,301.3,2.5,1.5,2017-04-29,05:25,A,28,6.0NRT,290.5,16.7
9.66,-63.52,308.3,2.5,1.5,2017-04-29,05:25,A,74,6.0NRT,290.1,33.5
9.661,-63.637,309.8,2.6,1.5,2017-04-29,05:25,A,78,6.0NRT,290.1,36.6
9.658,-63.614,329,2.6,1.5,2017-04-29,05:25,A,100,6.0NRT,290.2,107.6
9.652,-63.568,318.9,2.5,1.5,2017-04-29,05:25,A,98,6.0NRT,290.2,61.6
9.649,-63.545,312.5,2.5,1.5,2017-04-29,05:25,A,79,6.0NRT,290.8,41.5
38.587,127.408,313.2,1.1,1.1,2017-04-29,04:50,A,28,6.0NRT,299.6,6.4
38.558,126.746,313.7,1.1,1,2017-04-29,04:50,A,30,6.0NRT,300.2,5.9
38.719,127.15,321.8,1.1,1,2017-04-29,04:50,A,71,6.0NRT,303.3,14.2
38.797,126.584,333.7,1.1,1,2017-04-29,04:50,A,84,6.0NRT,301.8,29.1
38.796,126.516,326.1,1.1,1,2017-04-29,04:50,A,77,6.0NRT,303.4,15.7
38.794,126.504,331.1,1.1,1,2017-04-29,04:50,A,82,6.0NRT,303.8,22.1
38.962,127.244,316.7,1.1,1.1,2017-04-29,04:50,A,59,6.0NRT,297.6,11.8
38.916,126.672,319.2,1.1,1,2017-04-29,04:50,A,65,6.0NRT,303.9,8.8
39.045,126.513,315.1,1.1,1,2017-04-29,04:50,A,35,6.0NRT,302.1,6.2
39.061,126.368,319.7,1.1,1,2017-04-29,04:50,A,66,6.0NRT,303.4,9.5
39.06,126.356,324.1,1.1,1,2017-04-29,04:50,A,74,6.0NRT,301.9,14.6
39.162,126.646,323,1.1,1,2017-04-29,04:50,A,73,6.0NRT,302.4,16.1
39.161,126.634,322.7,1.1,1,2017-04-29,04:50,A,72,6.0NRT,302.3,16.5
39.172,126.645,364,1.1,1,2017-04-29,04:50,A,100,6.0NRT,303.2,99.4
39.17,126.632,354.7,1.1,1,2017-04-29,04:50,A,97,6.0NRT,303.6,73.1
39.322,127.076,313.7,1.1,1.1,2017-04-29,04:50,A,36,6.0NRT,300.2,7.2
39.321,127.064,324.4,1.1,1.1,2017-04-29,04:50,A,75,6.0NRT,299.8,18.7
39.334,127.01,324,1.1,1,2017-04-29,04:50,A,75,6.0NRT,301,17.3
39.247,126.094,316.4,1,1,2017-04-29,04:50,A,58,6.0NRT,302.5,4.9
39.246,126.082,319.7,1,1,2017-04-29,04:50,A,68,6.0NRT,303.9,8.4
39.92,126.102,325.9,1.1,1,2017-04-29,04:50,A,79,6.0NRT,299.5,19.2
40.201,127.83,331.1,1.2,1.1,2017-04-29,04:50,A,84,6.0NRT,304.1,30.7
39.734,121.826,324.2,1.1,1,2017-04-29,04:50,A,70,6.0NRT,310.8,9.9
40.466,126.288,315.2,1.1,1,2017-04-29,04:50,A,69,6.0NRT,301.2,8.5
40.465,126.276,316.8,1.1,1,2017-04-29,04:50,A,72,6.0NRT,299.2,10.4
40.782,126.384,315,1.1,1,2017-04-29,04:50,A,51,6.0NRT,297.7,8.5
52.424,68.889,320,1.1,1,2017-04-29,06:25,T,76,6.0NRT,296.1,14.9
52.518,67.911,313.6,1.2,1.1,2017-04-29,06:25,T,19,6.0NRT,300.1,6.3
52.35,69.339,315.5,1.1,1,2017-04-29,06:25,T,51,6.0NRT,295.8,8.6
52.343,69.346,318,1.1,1,2017-04-29,06:25,T,74,6.0NRT,297,12.4
52.341,69.361,311.5,1.1,1,2017-04-29,06:25,T,64,6.0NRT,295.2,6.6
52.571,67.322,315.6,1.2,1.1,2017-04-29,06:25,T,51,6.0NRT,299.6,8.2
52.38,68.968,319.8,1.1,1,2017-04-29,06:25,T,76,6.0NRT,296.6,15.2
52.378,68.984,312.3,1.1,1,2017-04-29,06:25,T,65,6.0NRT,295.6,7.9
52.489,67.878,314.6,1.2,1.1,2017-04-29,06:25,T,66,6.0NRT,299,8.2
52.304,69.349,310.6,1.1,1,2017-04-29,06:25,T,48,6.0NRT,294.1,5.9
52.549,67.149,326.3,1.2,1.1,2017-04-29,06:25,T,81,6.0NRT,298.7,23.9
52.547,67.167,313.4,1.2,1.1,2017-04-29,06:25,T,56,6.0NRT,296.6,7
52.295,69.346,311.9,1.1,1,2017-04-29,06:25,T,55,6.0NRT,295.1,7.2
53.072,58.927,311.1,3,1.6,2017-04-29,06:25,T,65,6.0NRT,279.4,43.6
52.519,67.141,324.5,1.2,1.1,2017-04-29,06:25,T,79,6.0NRT,300.1,19.2
52.504,67.286,351.5,1.2,1.1,2017-04-29,06:25,T,96,6.0NRT,300.2,80
52.509,67.138,326.1,1.2,1.1,2017-04-29,06:25,T,80,6.0NRT,299.3,20.9
52.51,67.132,327.5,1.2,1.1,2017-04-29,06:25,T,52,6.0NRT,299.9,21.8
52.502,67.111,327.3,1.2,1.1,2017-04-29,06:25,T,57,6.0NRT,299.9,22.3
52.5,67.13,329.3,1.2,1.1,2017-04-29,06:25,T,69,6.0NRT,299.1,24.8
53.073,58.921,314.2,3,1.6,2017-04-29,06:25,T,67,6.0NRT,280.3,55.4
52.492,67.109,323.7,1.2,1.1,2017-04-29,06:25,T,78,6.0NRT,299,18.7
52.391,68.019,313.7,1.2,1.1,2017-04-29,06:25,T,65,6.0NRT,297.7,8.6
52.389,68.036,312.6,1.2,1.1,2017-04-29,06:25,T,62,6.0NRT,296.8,7.3
52.482,67.106,350.9,1.2,1.1,2017-04-29,06:25,T,96,6.0NRT,300.6,77.2
52.235,69.24,327.6,1.1,1,2017-04-29,06:25,T,83,6.0NRT,296.5,22.8
52.233,69.256,315,1.1,1,2017-04-29,06:25,T,69,6.0NRT,296.4,8.9
52.216,69.394,313,1.1,1,2017-04-29,06:25,T,68,6.0NRT,295.3,7.2
52.472,67.103,326.4,1.2,1.1,2017-04-29,06:25,T,79,6.0NRT,299.6,21.8
52.226,69.237,311.7,1.1,1,2017-04-29,06:25,T,62,6.0NRT,295.4,6
52.224,69.253,312.7,1.1,1,2017-04-29,06:25,T,65,6.0NRT,296.4,7
52.137,69.857,325,1,1,2017-04-29,06:25,T,82,6.0NRT,299.2,17.5
52.135,69.872,352.3,1,1,2017-04-29,06:25,T,97,6.0NRT,300.9,64.6
52.194,69.339,322.6,1.1,1,2017-04-29,06:25,T,71,6.0NRT,296.3,15.7
52.128,69.854,335.9,1,1,2017-04-29,06:25,T,89,6.0NRT,299.4,32.6
52.126,69.869,361,1,1,2017-04-29,06:25,T,100,6.0NRT,300.8,88
52.176,69.333,317.3,1.1,1,2017-04-29,06:25,T,44,6.0NRT,295.3,10.6
52.336,67.427,318.9,1.2,1.1,2017-04-29,06:25,T,57,6.0NRT,297.5,13
52.307,67.419,319.7,1.2,1.1,2017-04-29,06:25,T,60,6.0NRT,298,12.8
52.302,67.357,319.3,1.2,1.1,2017-04-29,06:25,T,34,6.0NRT,300,12.7
52.095,69.118,317.4,1.1,1,2017-04-29,06:25,T,74,6.0NRT,295.8,11.6
52.292,67.355,321.2,1.2,1.1,2017-04-29,06:25,T,53,6.0NRT,299.6,14.9
52.192,67.895,313.4,1.2,1.1,2017-04-29,06:25,T,63,6.0NRT,298.8,8.1
52.19,67.912,313.9,1.2,1.1,2017-04-29,06:25,T,66,6.0NRT,296.5,8.6
52.786,59.062,317.5,2.9,1.6,2017-04-29,06:25,T,73,6.0NRT,299.3,41.4
52.786,59.055,318.9,2.9,1.6,2017-04-29,06:25,T,74,6.0NRT,299.7,49.8
52.129,67.731,326.3,1.2,1.1,2017-04-29,06:25,T,81,6.0NRT,298.7,22.8
52.127,67.748,336.5,1.2,1.1,2017-04-29,06:25,T,89,6.0NRT,299.2,40.1
52.126,67.392,320.4,1.2,1.1,2017-04-29,06:25,T,57,6.0NRT,299.6,13.8
51.599,71.468,300.1,1,1,2017-04-29,06:25,T,21,6.0NRT,273.2,5.2
51.597,71.482,341.5,1,1,2017-04-29,06:25,T,92,6.0NRT,274.6,48.1
52.098,67.36,314.4,1.2,1.1,2017-04-29,06:25,T,9,6.0NRT,298.3,7.7
51.863,69.19,312.2,1.1,1,2017-04-29,06:25,T,69,6.0NRT,295.9,7.2
52.029,67.625,316.7,1.2,1.1,2017-04-29,06:25,T,71,6.0NRT,296.2,11.8
52.027,67.642,313.5,1.2,1.1,2017-04-29,06:25,T,66,6.0NRT,296.2,8.7
53.908,87.01,317.6,3,1.6,2017-04-29,06:20,T,78,6.0NRT,292.3,61.9
55.637,79.791,311.2,1.3,1.1,2017-04-29,06:20,T,70,6.0NRT,288.9,12.6
55.177,81.923,308.3,1.6,1.3,2017-04-29,06:20,T,65,6.0NRT,292.6,11.6
55.166,81.916,308,1.6,1.3,2017-04-29,06:20,T,66,6.0NRT,292.8,11.4
55.161,81.94,303.7,1.6,1.3,2017-04-29,06:20,T,32,6.0NRT,291.3,5.8
55.162,81.935,311.3,1.6,1.3,2017-04-29,06:20,T,58,6.0NRT,291.7,15.5
55.607,79.788,310.9,1.3,1.1,2017-04-29,06:20,T,68,6.0NRT,289.3,12.1
55.603,79.808,331,1.3,1.1,2017-04-29,06:20,T,87,6.0NRT,290.1,42.4
55.468,80.465,308.8,1.4,1.2,2017-04-29,06:20,T,41,6.0NRT,295.3,7.7
55.63,79.624,308,1.3,1.1,2017-04-29,06:20,T,60,6.0NRT,290.5,9.6
40.78,126.372,326.1,1.1,1,2017-04-29,04:50,A,82,6.0NRT,300.3,20
40.23,122.19,331.1,1.1,1,2017-04-29,04:50,A,81,6.0NRT,308.2,17
40.283,122.226,325.7,1.1,1,2017-04-29,04:50,A,75,6.0NRT,311.9,10.9
40.294,122.236,328.9,1.1,1,2017-04-29,04:50,A,79,6.0NRT,307.6,14.5
40.292,122.224,344.4,1.1,1,2017-04-29,04:50,A,91,6.0NRT,311.5,40.4
40.625,123.056,317.8,1,1,2017-04-29,04:50,A,62,6.0NRT,303.4,7.5
40.623,123.044,349.6,1,1,2017-04-29,04:50,A,95,6.0NRT,305.7,54.2
40.252,120.329,323.3,1.2,1.1,2017-04-29,04:50,A,61,6.0NRT,307.9,10.6
41.163,122.997,327.3,1,1,2017-04-29,04:50,A,77,6.0NRT,308.5,13.2
41.658,124.04,318.3,1,1,2017-04-29,04:50,A,63,6.0NRT,302.4,8.9
41.839,123.755,322.7,1,1,2017-04-29,04:50,A,71,6.0NRT,306,11.2
41.365,120.173,323.9,1.2,1.1,2017-04-29,04:50,A,51,6.0NRT,312.4,10.2
42.073,123.978,316.7,1,1,2017-04-29,04:50,A,43,6.0NRT,303.3,6.1
41.425,119.644,323.5,1.3,1.1,2017-04-29,04:50,A,60,6.0NRT,310.8,7.8
41.281,118.237,344.8,1.5,1.2,2017-04-29,04:50,A,91,6.0NRT,309.3,74.1
41.278,118.22,341.5,1.5,1.2,2017-04-29,04:50,A,89,6.0NRT,307.7,62.6
42.228,123.765,319.4,1,1,2017-04-29,04:50,A,50,6.0NRT,303.7,6.1
42.226,123.753,317.8,1,1,2017-04-29,04:50,A,40,6.0NRT,304.6,4.9
41.292,118.233,381.6,1.5,1.2,2017-04-29,04:50,A,100,6.0NRT,304.6,271
41.288,118.216,382.8,1.5,1.2,2017-04-29,04:50,A,100,6.0NRT,308.8,280.3
42.233,123.677,319.2,1,1,2017-04-29,04:50,A,56,6.0NRT,302.9,6.7
41.754,120.457,327.6,1.2,1.1,2017-04-29,04:50,A,70,6.0NRT,311.4,11.2
41.752,120.443,326.2,1.2,1.1,2017-04-29,04:50,A,67,6.0NRT,313.3,9.4
41.818,120.286,325.4,1.2,1.1,2017-04-29,04:50,A,66,6.0NRT,312.1,11.1
42.791,125.637,320,1.1,1,2017-04-29,04:50,A,70,6.0NRT,298.5,11.4
41.636,117.484,340.4,1.6,1.2,2017-04-29,04:50,A,88,6.0NRT,299.5,70.8
41.632,117.464,355.3,1.6,1.3,2017-04-29,04:50,A,97,6.0NRT,304.5,132.4
43.122,126.878,315.2,1.2,1.1,2017-04-29,04:50,A,51,6.0NRT,296.3,11.2
42.92,125.008,317.1,1,1,2017-04-29,04:50,A,60,6.0NRT,300.9,6.6
43.037,125.196,334.4,1.1,1,2017-04-29,04:50,A,85,6.0NRT,303.8,28.3
43.183,125.767,311.3,1.1,1,2017-04-29,04:50,A,46,6.0NRT,295.9,4.1
42.98,123.209,325.1,1,1,2017-04-29,04:50,A,66,6.0NRT,307.2,8.3
42.989,123.207,322.3,1,1,2017-04-29,04:50,A,50,6.0NRT,306.3,5.2
43.621,128.235,311.3,1.4,1.2,2017-04-29,04:50,A,68,6.0NRT,284.9,12.9
42.311,118.926,321.9,1.3,1.1,2017-04-29,04:50,A,58,6.0NRT,308,8.2
43.38,125.069,334.1,1.1,1,2017-04-29,04:50,A,84,6.0NRT,302.3,26.2
43.379,125.057,324.6,1.1,1,2017-04-29,04:50,A,74,6.0NRT,300.7,13.3
43.568,125.402,319.3,1.1,1,2017-04-29,04:50,A,68,6.0NRT,301,8.7
43.358,123.334,324.3,1,1,2017-04-29,04:50,A,66,6.0NRT,306.6,7.9
43.476,124.052,321.4,1,1,2017-04-29,04:50,A,63,6.0NRT,304.7,6.6
44.06,129.02,310.3,1.5,1.2,2017-04-29,04:50,A,32,6.0NRT,284.9,12
43.543,122.516,342.5,1,1,2017-04-29,04:50,A,89,6.0NRT,310.2,33.4
43.541,122.504,329.6,1,1,2017-04-29,04:50,A,75,6.0NRT,310.8,13.9
44.012,125.43,316.7,1.1,1,2017-04-29,04:50,A,53,6.0NRT,296.9,7.1
44.011,125.417,318.2,1.1,1,2017-04-29,04:50,A,59,6.0NRT,296.5,8.7
44.914,126.461,326.9,1.2,1.1,2017-04-29,04:50,A,79,6.0NRT,300,20.1
44.925,126.474,316.6,1.2,1.1,2017-04-29,04:50,A,59,6.0NRT,297.4,6.7
44.924,126.459,341.3,1.2,1.1,2017-04-29,04:50,A,90,6.0NRT,299.8,47.7
44.925,126.469,328.8,1.2,1.1,2017-04-29,04:50,A,81,6.0NRT,298.3,23.5
44.924,126.454,326.8,1.2,1.1,2017-04-29,04:50,A,79,6.0NRT,299.7,20.4
43.906,119.294,322.5,1.2,1.1,2017-04-29,04:50,A,65,6.0NRT,306.8,10.5
45.466,128.513,323,1.5,1.2,2017-04-29,04:50,A,77,6.0NRT,291.8,31.2
45.464,128.494,315.1,1.5,1.2,2017-04-29,04:50,A,66,6.0NRT,291.7,17.2
45.508,128.605,308.7,1.5,1.2,2017-04-29,04:50,A,21,6.0NRT,290.8,8.1
45.51,128.62,310.8,1.5,1.2,2017-04-29,04:50,A,52,6.0NRT,290.6,11.7
44.903,123.165,323.5,1,1,2017-04-29,04:50,A,70,6.0NRT,296.8,11.4
45.513,128.286,312.5,1.5,1.2,2017-04-29,04:50,A,57,6.0NRT,291.1,12.2
45.512,128.267,321.3,1.5,1.2,2017-04-29,04:50,A,74,6.0NRT,292.2,25.9
45.524,128.168,311.3,1.5,1.2,2017-04-29,04:50,A,51,6.0NRT,291.9,11.2
45.621,128.22,313,1.5,1.2,2017-04-29,04:50,A,55,6.0NRT,292.7,12.9
44.804,121.477,327.4,1,1,2017-04-29,04:50,A,75,6.0NRT,305.6,14.6
45.753,128.808,313.2,1.6,1.2,2017-04-29,04:50,A,47,6.0NRT,291.6,14.2
45.751,128.788,321.7,1.6,1.2,2017-04-29,04:50,A,74,6.0NRT,291.7,28.3
44.926,121.672,323.8,1,1,2017-04-29,04:50,A,70,6.0NRT,304.7,9.6
45.814,128.853,314.8,1.6,1.2,2017-04-29,04:50,A,48,6.0NRT,292,16.4
27.253,82.675,328.5,1.8,1.3,2017-04-29,04:50,T,70,6.0NRT,307.3,19.7
27.166,83.148,328.9,1.6,1.3,2017-04-29,04:50,T,73,6.0NRT,306.8,23.7
27.176,82.842,328.5,1.7,1.3,2017-04-29,04:50,T,71,6.0NRT,305.2,22.8
27.174,82.859,325.7,1.7,1.3,2017-04-29,04:50,T,52,6.0NRT,306,15
27.083,82.754,330,1.7,1.3,2017-04-29,04:50,T,74,6.0NRT,309.6,23.1
27.062,82.839,329.5,1.7,1.3,2017-04-29,04:50,T,67,6.0NRT,309.3,18.3
24.825,96.785,312,3,1.7,2017-04-29,04:50,T,40,6.0NRT,295.7,22.7
24.819,96.807,311.8,3,1.7,2017-04-29,04:50,T,60,6.0NRT,295.7,23.9
26.895,83.439,323.9,1.6,1.2,2017-04-29,04:50,T,61,6.0NRT,305.7,11.9
26.586,84.305,326.4,1.4,1.2,2017-04-29,04:50,T,65,6.0NRT,307.1,13.4
26.654,83.544,328.3,1.5,1.2,2017-04-29,04:50,T,68,6.0NRT,309.6,14.4
26.578,83.73,338.1,1.5,1.2,2017-04-29,04:50,T,83,6.0NRT,309.4,36.5
26.577,83.745,333.8,1.5,1.2,2017-04-29,04:50,T,78,6.0NRT,310,25.7
26.584,83.739,334.7,1.5,1.2,2017-04-29,04:50,T,78,6.0NRT,309.9,28
26.573,83.738,331.6,1.5,1.2,2017-04-29,04:50,T,74,6.0NRT,309.9,20.3
26.509,83.533,336.9,1.5,1.2,2017-04-29,04:50,T,81,6.0NRT,311.9,31.4
26.507,83.548,336.3,1.5,1.2,2017-04-29,04:50,T,80,6.0NRT,311.9,28.9
26.505,83.542,339.8,1.5,1.2,2017-04-29,04:50,T,84,6.0NRT,312.4,38.4
26.261,83.881,332.3,1.4,1.2,2017-04-29,04:50,T,71,6.0NRT,311.8,17.2
26.189,84.126,329.2,1.4,1.2,2017-04-29,04:50,T,68,6.0NRT,310.4,13.6
25.461,84.096,339.9,1.4,1.2,2017-04-29,04:50,T,81,6.0NRT,315.8,29.8
25.392,84.174,334.3,1.3,1.1,2017-04-29,04:50,T,70,6.0NRT,316.7,17.3
25.349,84.182,335.3,1.3,1.1,2017-04-29,04:50,T,72,6.0NRT,316,16.7
25.348,84.195,331.7,1.3,1.1,2017-04-29,04:50,T,52,6.0NRT,314.4,9.5
25.307,84.451,335.4,1.3,1.1,2017-04-29,04:50,T,72,6.0NRT,316.8,14.8
25.306,84.458,335.5,1.3,1.1,2017-04-29,04:50,T,59,6.0NRT,316.9,14.5
25.711,79.605,329.2,2.8,1.6,2017-04-29,04:50,T,61,6.0NRT,310.7,33.1
25.151,83.807,342.5,1.4,1.2,2017-04-29,04:50,T,83,6.0NRT,317.9,31
25.076,83.762,333.8,1.4,1.2,2017-04-29,04:50,T,66,6.0NRT,316,16.2
24.506,80.103,331.5,2.5,1.5,2017-04-29,04:50,T,65,6.0NRT,316,33.9
23.923,79.036,332.5,2.9,1.6,2017-04-29,04:50,T,72,6.0NRT,316.2,42.2
23.241,83.631,335,1.4,1.2,2017-04-29,04:50,T,75,6.0NRT,314,24.7
23.239,83.644,328.5,1.4,1.2,2017-04-29,04:50,T,51,6.0NRT,313.4,11.9
21.352,93.969,328.7,2.3,1.5,2017-04-29,04:50,T,81,6.0NRT,301.4,62.5
21.348,93.991,317.6,2.3,1.5,2017-04-29,04:50,T,46,6.0NRT,302,22
23.054,81.384,333.9,1.9,1.3,2017-04-29,04:50,T,73,6.0NRT,316.7,29.2
22.388,85.484,332.3,1.1,1,2017-04-29,04:50,T,63,6.0NRT,316.3,11.4
58.445,107.609,314.5,1.4,1.2,2017-04-29,04:40,T,64,6.0NRT,283.7,24.7
58.43,107.571,305.6,1.4,1.2,2017-04-29,04:40,T,52,6.0NRT,278.2,13.8
58.425,107.594,310.1,1.4,1.2,2017-04-29,04:40,T,63,6.0NRT,278.5,18.6
58.425,107.489,316.8,1.4,1.2,2017-04-29,04:40,T,77,6.0NRT,281.2,26.9
58.416,107.45,314.3,1.4,1.2,2017-04-29,04:40,T,41,6.0NRT,283.2,21.2
58.42,107.375,314.9,1.4,1.2,2017-04-29,04:40,T,75,6.0NRT,284,23.7
58.415,107.397,315.3,1.4,1.2,2017-04-29,04:40,T,68,6.0NRT,283.6,22.7
58.137,107.112,301.4,1.4,1.2,2017-04-29,04:40,T,46,6.0NRT,283.2,10.6
58.089,106.634,305.5,1.4,1.2,2017-04-29,04:40,T,61,6.0NRT,280.2,15.3
58.097,106.541,302.5,1.3,1.1,2017-04-29,04:40,T,53,6.0NRT,282.8,12.6
58.093,106.562,300.6,1.3,1.1,2017-04-29,04:40,T,39,6.0NRT,286.5,11.1
58.04,106.548,303,1.3,1.1,2017-04-29,04:40,T,54,6.0NRT,285.6,12
57.985,106.806,345.4,1.4,1.2,2017-04-29,04:40,T,94,6.0NRT,293,83.7
45.853,128.909,320.9,1.6,1.2,2017-04-29,04:50,A,72,6.0NRT,292.4,26.1
45.851,128.888,312.1,1.6,1.2,2017-04-29,04:50,A,14,6.0NRT,291.1,10.2
45.06,121.159,329.6,1,1,2017-04-29,04:50,A,79,6.0NRT,303.5,18.1
45.058,121.146,330.8,1,1,2017-04-29,04:50,A,81,6.0NRT,304.8,19.8
45.37,121.848,326,1,1,2017-04-29,04:50,A,75,6.0NRT,303,13.6
45.368,121.835,321.8,1,1,2017-04-29,04:50,A,69,6.0NRT,303.7,8.9
46.136,126.589,316.7,1.3,1.1,2017-04-29,04:50,A,63,6.0NRT,296.4,12
46.244,126.661,316.3,1.3,1.1,2017-04-29,04:50,A,58,6.0NRT,298.7,10.6
46.325,124.242,333.9,1.1,1,2017-04-29,04:50,A,74,6.0NRT,300.1,26.7
46.024,120.494,330.4,1,1,2017-04-29,04:50,A,82,6.0NRT,298,23.3
46.184,121.28,318.2,1,1,2017-04-29,04:50,A,65,6.0NRT,300.3,9
46.182,121.267,315.7,1,1,2017-04-29,04:50,A,52,6.0NRT,300.7,6.6
45.506,116.971,317.5,1.4,1.2,2017-04-29,04:50,A,46,6.0NRT,303.1,7.2
46.264,121.321,325,1,1,2017-04-29,04:50,A,76,6.0NRT,299.8,13.8
46.263,121.308,320.1,1,1,2017-04-29,04:50,A,69,6.0NRT,300.5,8.5
46.273,121.318,327.3,1,1,2017-04-29,04:50,A,79,6.0NRT,300.6,16.8
46.271,121.306,323.9,1,1,2017-04-29,04:50,A,74,6.0NRT,299.7,12.6
45.946,119.142,323.4,1.1,1.1,2017-04-29,04:50,A,75,6.0NRT,297.8,17.3
46.319,121.257,317.8,1,1,2017-04-29,04:50,A,64,6.0NRT,301.6,7.1
46.445,121.534,317.8,1,1,2017-04-29,04:50,A,65,6.0NRT,298.3,7.2
46.614,121.239,313.6,1,1,2017-04-29,04:50,A,59,6.0NRT,297.3,4.4
46.74,121.342,314.8,1,1,2017-04-29,04:50,A,64,6.0NRT,298.3,6
46.702,120.486,313.9,1,1,2017-04-29,04:50,A,64,6.0NRT,294.6,7.2
47.287,119.841,341.8,1,1,2017-04-29,04:50,A,92,6.0NRT,292.8,45.7
47.285,119.827,313.3,1,1,2017-04-29,04:50,A,69,6.0NRT,290.9,8.7
47.806,123.065,315.8,1,1,2017-04-29,04:50,A,72,6.0NRT,300.6,6.5
57.298,87.968,305.7,2.4,1.5,2017-04-29,06:20,T,0,6.0NRT,287.7,23.7
57.208,87.703,314.6,2.4,1.5,2017-04-29,06:20,T,65,6.0NRT,287.2,42.5
57.199,87.738,320.3,2.4,1.5,2017-04-29,06:20,T,70,6.0NRT,287.1,61.6
57.184,87.681,328.1,2.4,1.5,2017-04-29,06:20,T,25,6.0NRT,287.1,80.8
57.177,87.667,319.1,2.4,1.5,2017-04-29,06:20,T,58,6.0NRT,287.1,55
57.167,87.702,313.6,2.4,1.5,2017-04-29,06:20,T,52,6.0NRT,286,39.3
57.169,87.53,309.4,2.3,1.5,2017-04-29,06:20,T,52,6.0NRT,288.6,31
57.152,87.552,301.6,2.3,1.5,2017-04-29,06:20,T,29,6.0NRT,287.1,13.6
57.058,87.246,320.8,2.3,1.5,2017-04-29,06:20,T,70,6.0NRT,289.7,58.5
57.005,86.901,320.4,2.2,1.4,2017-04-29,06:20,T,54,6.0NRT,287.8,51.7
56.996,86.935,354.7,2.2,1.5,2017-04-29,06:20,T,98,6.0NRT,290.5,231.2
56.999,86.93,356.5,2.2,1.5,2017-04-29,06:20,T,98,6.0NRT,290.7,247.6
56.987,86.92,312.1,2.2,1.5,2017-04-29,06:20,T,54,6.0NRT,288.7,32.8
59.763,71.737,301.7,1.1,1.1,2017-04-29,06:20,T,31,6.0NRT,283.2,8.1
56.933,86.744,309.2,2.2,1.4,2017-04-29,06:20,T,59,6.0NRT,291.1,20.3
54.852,91.214,305.9,4,1.9,2017-04-29,06:20,T,62,6.0NRT,290.3,42.9
55.074,90.403,324.2,3.7,1.8,2017-04-29,06:20,T,83,6.0NRT,292.5,123.5
54.848,91.206,306.1,4,1.9,2017-04-29,06:20,T,63,6.0NRT,291.2,43.8
55.081,90.406,326.2,3.7,1.8,2017-04-29,06:20,T,84,6.0NRT,293.7,140.7
55.067,90.392,304,3.7,1.8,2017-04-29,06:20,T,37,6.0NRT,292.3,17.9
56.494,83.754,300.1,1.8,1.3,2017-04-29,06:20,T,13,6.0NRT,285.2,5.4
56.486,83.624,336.8,1.7,1.3,2017-04-29,06:20,T,90,6.0NRT,290.8,80.2
56.475,83.616,314.8,1.7,1.3,2017-04-29,06:20,T,61,6.0NRT,288.5,24.6
56.444,83.493,309,1.7,1.3,2017-04-29,06:20,T,68,6.0NRT,286.3,15.2
56.232,83.76,311.5,1.8,1.3,2017-04-29,06:20,T,71,6.0NRT,289.8,16.4
56.221,83.751,310.3,1.8,1.3,2017-04-29,06:20,T,70,6.0NRT,290,14.3
56.009,83.704,312.4,1.8,1.3,2017-04-29,06:20,T,72,6.0NRT,290.3,18.9
56.015,83.702,309.6,1.8,1.3,2017-04-29,06:20,T,69,6.0NRT,290.2,15.3
55.719,84.465,335.9,2,1.4,2017-04-29,06:20,T,78,6.0NRT,294.4,95.2
55.712,84.494,324.2,2,1.4,2017-04-29,06:20,T,72,6.0NRT,293,54.9
55.943,83.208,305,1.7,1.3,2017-04-29,06:20,T,40,6.0NRT,290.5,8.9
55.947,83.204,306.7,1.7,1.3,2017-04-29,06:20,T,53,6.0NRT,290.4,11.2
55.215,85.182,314,2.2,1.4,2017-04-29,06:20,T,74,6.0NRT,294,32.1
55.207,85.213,317,2.2,1.4,2017-04-29,06:20,T,77,6.0NRT,294,40.4
55.136,85.431,333.6,2.3,1.5,2017-04-29,06:20,T,89,6.0NRT,295.2,96.9
58.047,67.92,303.5,1.4,1.2,2017-04-29,06:20,T,54,6.0NRT,286,9.8
55.24,84.637,305.9,2.1,1.4,2017-04-29,06:20,T,59,6.0NRT,293.9,13.8
55.085,85.19,305.3,2.2,1.5,2017-04-29,06:20,T,61,6.0NRT,293.9,12.3
54.784,86.268,312,2.5,1.5,2017-04-29,06:20,T,72,6.0NRT,296,28.6
54.779,86.257,309.6,2.5,1.5,2017-04-29,06:20,T,57,6.0NRT,296.2,21.1
54.811,86.024,307.1,2.5,1.5,2017-04-29,06:20,T,30,6.0NRT,294.3,17.5
